"millimetre","CET4,KaoYa"
"compass","CET4,GRE,IELTS,KaoYa,TOEFL"
"dispose","CET4,CET6,GMAT,GRE,KaoYa,TOEFL"
"fulfil","CET4,IELTS,KaoYa"
"compound","CET4,CET6,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"waken","CET4,KaoYa"
"stake","CET4,GMAT,IELTS,KaoYa,TOEFL"
"accommodation","CET4,CET6,IELTS,KaoYa"
"lodge","CET4,GMAT,KaoYa,SAT,TOEFL"
"curl","CET4,KaoYa,TOEFL"
"Marxist","CET4,KaoYa"
"brow","CET4,KaoYa"
"orbit","CET4,CET6,IELTS,KaoYa,SAT,TOEFL"
"receiver","CET4,IELTS,TOEFL"
"pillar","CET4,KaoYa"
"fireman","CET4"
"outset","CET4,CET6,GRE,KaoYa"
"dictation","CET4,IELTS,KaoYa"
"accordance","CET4,CET6,KaoYa"
"dye","CET4,GMAT,KaoYa,TOEFL"
"congratulation","CET4,KaoYa,TOEFL"
"geometry","CET4,IELTS,KaoYa,SAT,TOEFL"
"devote","CET4,CET6,IELTS,TOEFL"
"coordination","CET4"
"diameter","CET4,GMAT,IELTS,KaoYa,SAT,TOEFL"
"loop","CET4,IELTS,KaoYa,SAT"
"crane","CET4,KaoYa"
"owing","CET4,KaoYa"
"conquest","CET4,IELTS,KaoYa"
"finding","CET4,KaoYa"
"fortnight","CET4,IELTS,KaoYa"
"systematical","CET4"
"farewell","CET4,GRE,IELTS,KaoYa"
"lord","CET4,KaoYa"
"beast","CET4,KaoYa"
"steamer","CET4"
"removal","CET4,IELTS,KaoYa,TOEFL"
"stem","CET4,GMAT,GRE,IELTS,KaoYa,TOEFL"
"consist","CET4,CET6,IELTS,KaoYa,TOEFL"
"compress","CET4,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"collaborative","CET4,GRE,TOEFL"
"cherish","CET4,CET6,KaoYa,SAT,TOEFL"
"mate","CET4,IELTS,KaoYa,SAT,TOEFL"
"flock","CET4,GMAT,GRE,KaoYa,TOEFL"
"republican","CET4,GMAT,KaoYa"
"scatter","CET4,CET6,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"collective","CET4,GMAT,KaoYa,SAT,TOEFL"
"excursion","CET4,CET6,GMAT,IELTS,KaoYa,SAT,TOEFL"
"academy","CET4,KaoYa,SAT,TOEFL"
"coupon","CET4,CET6,GMAT,IELTS,KaoYa,TOEFL"
"nucleus","CET4,GMAT,KaoYa,TOEFL"
"sting","CET4,GMAT,GRE,KaoYa,TOEFL"
"haste","CET4,KaoYa,SAT,TOEFL"
"devotion","CET4"
"span","CET4,CET6,GMAT,GRE,IELTS,KaoYa,TOEFL"
"poll","CET4,GMAT,GRE,IELTS,KaoYa"
"fourfold","CET4"
"chamber","CET4,GMAT,IELTS,KaoYa,TOEFL"
"coarse","CET4,CET6,GRE,IELTS,KaoYa,TOEFL"
"spade","CET4,IELTS,KaoYa"
"collision","CET4,CET6,GRE,IELTS,KaoYa,SAT,TOEFL"
"thrust","CET4,GRE,KaoYa,TOEFL"
"according","CET4"
"rust","CET4,KaoYa,SAT,TOEFL"
"Negro","CET4"
"modernization","CET4,KaoYa"
"criminology","CET4,GMAT"
"inn","CET4,KaoYa"
"newsstand","CET4"
"weave","CET4,KaoYa,TOEFL"
"gramme","CET4,KaoYa"
"rag","CET4,GRE,KaoYa,SAT"
"fairy","CET4,KaoYa"
"merchant","CET4,GMAT,KaoYa,TOEFL"
"proportional","CET4,GMAT"
"packet","CET4"
"courtyard","CET4,KaoYa"
"providing","CET4,GMAT"
"utility","CET4,CET6,GRE,IELTS,SAT,TOEFL"
"characterize","CET4,CET6,GRE,KaoYa,SAT,TOEFL"
"handbag","CET4"
"lease","CET4,CET6,GMAT,GRE,IELTS,KaoYa,TOEFL"
"scout","CET4,GMAT,IELTS,KaoYa,TOEFL"
"world-wide","CET4,IELTS"
"typewriter","CET4,KaoYa"
"rifle","CET4,GRE,KaoYa"
"paste","CET4,KaoYa,TOEFL"
"recorder","CET4,KaoYa"
"nitrogen","CET4,GMAT,KaoYa,SAT,TOEFL"
"pledge","CET4,CET6,GMAT,GRE,IELTS,KaoYa"
"reservoir","CET4,GMAT,KaoYa,SAT,TOEFL"
"copyright","CET4,KaoYa"
"biotechnology","CET4"
"charter","CET4,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"arithmetic","CET4,GMAT,IELTS,KaoYa,SAT,TOEFL"
"liberate","CET4,KaoYa,SAT,TOEFL"
"rid","CET4,KaoYa"
"succeeding","CET4"
"forth","CET4,IELTS,KaoYa"
"submerge","CET4,IELTS,KaoYa,SAT,TOEFL"
"roller","CET4,IELTS"
"swell","CET4,GRE,IELTS,KaoYa,TOEFL"
"vacuum","CET4,CET6,GMAT,IELTS,KaoYa,SAT,TOEFL"
"meantime","CET4,IELTS,KaoYa,TOEFL"
"preceding","CET4,GMAT,KaoYa,SAT"
"cite","CET4,CET6,GRE,IELTS,KaoYa,SAT,TOEFL"
"internship","CET4,IELTS,TOEFL"
"precision","CET4,IELTS,KaoYa,SAT"
"amongst","CET4"
"bureau","CET4,GMAT,IELTS,KaoYa,SAT,TOEFL"
"moist","CET4,IELTS,KaoYa,TOEFL"
"applicable","CET4,GMAT,KaoYa,TOEFL"
"rumour","CET4,IELTS,KaoYa"
"rod","CET4,KaoYa,TOEFL"
"media","CET4,TOEFL"
"favour","CET4,IELTS"
"harden","CET4,CET6,GMAT,KaoYa"
"eve","CET4,KaoYa"
"erect","CET4,CET6,GRE,KaoYa,TOEFL"
"elective","CET4,GMAT,TOEFL"
"amaze","CET4,GRE,IELTS,KaoYa"
"centimetre","CET4,KaoYa"
"automobile","CET4,GMAT,KaoYa,TOEFL"
"detection","CET4,CET6,GMAT,GRE"
"empower","CET4,GRE,SAT,TOEFL"
"metric","CET4,GMAT,KaoYa,TOEFL"
"ash","CET4,IELTS"
"dusk","CET4,IELTS,KaoYa"
"spacecraft","CET4,IELTS,KaoYa,TOEFL"
"segment","CET4,CET6,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"mold","CET4,GMAT,KaoYa,TOEFL"
"catalogue","CET4,GMAT,IELTS,KaoYa,SAT"
"senate","CET4,GMAT,KaoYa,TOEFL"
"bolt","CET4,GMAT,KaoYa,TOEFL"
"boom","CET4,CET6,GMAT,GRE,KaoYa,TOEFL"
"typist","CET4,KaoYa"
"durable","CET4,GRE,IELTS,KaoYa,TOEFL"
"pinch","CET4,GRE,KaoYa,TOEFL"
"rack","CET4,GRE,KaoYa"
"learned","CET4,KaoYa"
"wax","CET4,CET6,GRE,IELTS,KaoYa,TOEFL"
"grind","CET4,GMAT,GRE,IELTS,KaoYa,TOEFL"
"discard","CET4,CET6,GMAT,IELTS,KaoYa,TOEFL"
"carpenter","CET4,GMAT,GRE,KaoYa"
"electron","CET4,CET6,GMAT,KaoYa,SAT,TOEFL"
"incline","CET4,CET6,GMAT,KaoYa,TOEFL"
"violet","CET4,GRE,KaoYa"
"saving","CET4,KaoYa"
"rely","CET4,CET6,IELTS,KaoYa,TOEFL"
"hospitalize","CET4"
"slide","CET4,CET6,IELTS,KaoYa,TOEFL"
"utilize","CET4,CET6,GMAT,GRE,KaoYa,SAT,TOEFL"
"connexion","CET4,KaoYa"
"scrape","CET4,CET6,GMAT,GRE,IELTS,KaoYa,TOEFL"
"scold","CET4"
"glorious","CET4,IELTS,KaoYa,SAT,TOEFL"
"civilize","CET4,KaoYa"
"physician","CET4,IELTS,KaoYa,TOEFL"
"bore","CET4,IELTS,KaoYa"
"crust","CET4,GMAT,IELTS,KaoYa,TOEFL"
"whip","CET4,KaoYa"
"protocol","CET4,GMAT,GRE,SAT"
"remonstrate","CET4,GRE,SAT"
"solemn","CET4,CET6,GRE,IELTS,KaoYa,SAT,TOEFL"
"erroneous","CET4,CET6,IELTS,KaoYa,SAT"
"acute","CET4,CET6,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"kindergarten","CET4,IELTS,KaoYa"
"generator","CET4,KaoYa,SAT"
"microscope","CET4,IELTS,KaoYa,SAT,TOEFL"
"cashier","CET4,KaoYa,TOEFL"
"handful","CET4,KaoYa,TOEFL"
"nylon","CET4,KaoYa"
"gaol","CET4,KaoYa"
"conversely","CET4,IELTS,KaoYa"
"neighbourhood","CET4,KaoYa"
"textile","CET4,IELTS,KaoYa,TOEFL"
"globe","CET4,KaoYa"
"ax","CET4,KaoYa"
"enquiry","CET4,IELTS,KaoYa"
"frank","CET4,IELTS,KaoYa,SAT,TOEFL"
"isolate","CET4,CET6,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"inward","CET4,KaoYa"
"enquire","CET4,IELTS,KaoYa"
"applicant","CET4,GRE,IELTS,TOEFL"
"earnest","CET4,GRE,KaoYa,SAT,TOEFL"
"furnace","CET4,GMAT,IELTS,KaoYa,TOEFL"
"ditch","CET4,KaoYa"
"furnish","CET4,CET6,IELTS,KaoYa,TOEFL"
"discharge","CET4,CET6,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"consultancy","CET4,CET6"
"mainland","CET4,KaoYa"
"homogeneous","CET4,CET6,GRE,IELTS,KaoYa,SAT,TOEFL"
"popularize","CET4,IELTS"
"vigorous","CET4,CET6,GMAT,GRE,IELTS,KaoYa"
"industrialize","CET4,GMAT,KaoYa"
"compel","CET4,CET6,GMAT,GRE,IELTS,KaoYa,TOEFL"
"depress","CET4,CET6,GMAT,IELTS,KaoYa,SAT,TOEFL"
"await","CET4,KaoYa"
"correspondent","CET4,GRE,KaoYa,TOEFL"
"astonish","CET4,IELTS,KaoYa"
"congress","CET4,CET6,GMAT,IELTS,KaoYa,TOEFL"
"fatigue","CET4,CET6,GRE,IELTS,KaoYa,TOEFL"
"vessel","CET4,GMAT,GRE,IELTS,KaoYa"
"crown","CET4,IELTS,KaoYa,TOEFL"
"gymnasium","CET4,KaoYa,TOEFL"
"judgement","CET4,KaoYa"
"thinking","CET4"
"auto","CET4"
"petroleum","CET4,GMAT,GRE,IELTS,KaoYa,TOEFL"
"porter","CET4,KaoYa"
"astrophysics","CET4"
"greenhouse","CET4,KaoYa"
"synthetic","CET4,GMAT,IELTS,KaoYa,SAT,TOEFL"
"favourable","CET4,KaoYa"
"auxiliary","CET4,GRE,KaoYa,SAT,TOEFL"
"cripple","CET4,CET6,GMAT,KaoYa"
"drill","CET4,CET6,IELTS,TOEFL"
"whilst","CET4"
"clerk","CET4,CET6,IELTS"
"Christian","CET4,KaoYa"
"mould","CET4,IELTS,KaoYa"
"stoop","CET4,GRE,KaoYa"
"respondent","CET4,IELTS,SAT,TOEFL"
"behalf","CET4,IELTS,KaoYa"
"victimize","CET4,GMAT,GRE"
"exert","CET4,CET6,GMAT,GRE,KaoYa,SAT,TOEFL"
"drip","CET4,GRE,KaoYa"
"choke","CET4,GRE,KaoYa"
"subtract","CET4,CET6,GMAT,GRE,IELTS,KaoYa,TOEFL"
"mainframe","CET4"
"advisable","CET4,CET6,GRE,IELTS,KaoYa,TOEFL"
"dormitory","CET4,IELTS,KaoYa,TOEFL"
"audio","CET4,IELTS,KaoYa,TOEFL"
"pierce","CET4,GRE,KaoYa,TOEFL"
"beloved","CET4,KaoYa"
"cement","CET4,GRE,KaoYa,TOEFL"
"gallon","CET4,KaoYa"
"acquaint","CET4,CET6,IELTS,KaoYa,SAT,TOEFL"
"elastic","CET4,CET6,IELTS,KaoYa"
"undergraduate","CET4,IELTS,KaoYa,TOEFL"
"frequency","CET4,CET6,GMAT,GRE,IELTS,KaoYa,SAT"
"coil","CET4,KaoYa,SAT,TOEFL"
"ensure","CET4,IELTS,KaoYa,SAT,TOEFL"
"coordinate","CET4,GMAT,GRE,IELTS,KaoYa,TOEFL"
"organism","CET4,GRE,IELTS,KaoYa,TOEFL"
"epidemic","CET4,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"accountancy","CET4,IELTS"
"forge","CET4,CET6,GMAT,GRE,KaoYa"
"yearly","CET4"
"misconception","CET4,IELTS"
"screw","CET4,CET6,IELTS,KaoYa"
"ore","CET4,CET6,GMAT,KaoYa,TOEFL"
"voltage","CET4,IELTS,KaoYa,SAT,TOEFL"
"compensation","CET4,GMAT,IELTS,TOEFL"
"punctual","CET4,IELTS,KaoYa,SAT,TOEFL"
"dragon","CET4,KaoYa"
"hesitant","CET4,GRE,SAT,TOEFL"
"overhead","CET4,CET6,IELTS,KaoYa"
"comprehension","CET4,CET6,GMAT,IELTS,KaoYa"
"beggar","CET4"
"freight","CET4,IELTS,KaoYa,TOEFL"
"tyre","CET4"
"derive","CET4,CET6,GMAT,IELTS,KaoYa,SAT,TOEFL"
"queue","CET4,GRE,KaoYa"
"vibrate","CET4,GRE,IELTS,KaoYa,TOEFL"
"condense","CET4,CET6,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"tag","CET4,IELTS,KaoYa"
"ugly","CET4,GRE"
"cord","CET4,CET6,GMAT,IELTS,KaoYa"
"sociology","CET4,CET6,IELTS,KaoYa,TOEFL"
"limp","CET4,CET6,GRE,IELTS,KaoYa"
"herd","CET4,GMAT,KaoYa,TOEFL"
"limb","CET4,CET6,GRE,IELTS,KaoYa,TOEFL"
"fertilizer","CET4,CET6,GMAT,GRE,KaoYa"
"lorry","CET4,KaoYa"
"carrier","CET4,KaoYa"
"fragment","CET4,GMAT,GRE,IELTS,KaoYa,TOEFL"
"responsive","CET4,GMAT,GRE"
"","CET4,CET6,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"spontaneous","CET6,GRE,KaoYa,SAT,TOEFL"
"rupture","CET6,GMAT,GRE,SAT,TOEFL"
"afflict","CET6,GMAT,GRE,IELTS,TOEFL"
"compartment","CET6,KaoYa"
"gloomy","CET6,GMAT,GRE,KaoYa,SAT,TOEFL"
"kidnap","CET6,GRE,KaoYa"
"warrant","CET6,GRE,IELTS,KaoYa,SAT,TOEFL"
"triple","CET6,GMAT,IELTS,KaoYa,SAT,TOEFL"
"grope","CET6,GRE,IELTS,KaoYa"
"rejoice","CET6,GRE,KaoYa"
"tickle","CET6,IELTS,TOEFL"
"obedient","CET6,GRE,KaoYa"
"blur","CET6,GRE,KaoYa,TOEFL"
"suffice","CET6,IELTS,KaoYa"
"equator","CET6,GRE,IELTS,KaoYa,TOEFL"
"flip","CET6,GMAT,GRE,IELTS"
"barricade","CET6"
"provocative","CET6,GRE,SAT,TOEFL"
"spiral","CET6,GMAT,GRE,IELTS,KaoYa,TOEFL"
"suite","CET6,KaoYa,TOEFL"
"imperial","CET6,GRE,KaoYa,TOEFL"
"facet","CET6,SAT,TOEFL"
"compute","CET6,GMAT,KaoYa,TOEFL"
"huddle","CET6,GRE,IELTS,KaoYa,TOEFL"
"intersection","CET6,GMAT,IELTS,KaoYa,TOEFL"
"disperse","CET6,GMAT,GRE,KaoYa,TOEFL"
"avert","CET6,GRE,KaoYa,SAT,TOEFL"
"shipment","CET6,IELTS,KaoYa"
"lace","CET6,GRE,KaoYa,TOEFL"
"ascend","CET6,IELTS,KaoYa,TOEFL"
"envisage","CET6,GRE,IELTS,KaoYa"
"wrestle","CET6,GMAT,IELTS"
"pasture","CET6,GMAT,IELTS,KaoYa,TOEFL"
"permissible","CET6"
"inject","CET6,IELTS,KaoYa,SAT,TOEFL"
"atlas","CET6"
"hamper","CET6,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"motel","CET6,KaoYa"
"peg","CET6"
"concise","CET6,GRE,KaoYa,TOEFL"
"cordial","CET6,GRE,KaoYa,SAT,TOEFL"
"ensue","CET6,GRE,IELTS,TOEFL"
"ceramic","CET6,GMAT,GRE,IELTS,TOEFL"
"queer","CET6,GRE,KaoYa"
"enlightenment","CET6,TOEFL"
"prevalence","CET6,GMAT,IELTS"
"syndrome","CET6,GMAT,GRE,KaoYa,SAT,TOEFL"
"tow","CET6,KaoYa,TOEFL"
"meadow","CET6,IELTS,KaoYa"
"hitherto","CET6,GMAT,GRE,IELTS,KaoYa,TOEFL"
"avail","CET6,IELTS,KaoYa"
"linear","CET6,GMAT,KaoYa,SAT,TOEFL"
"robust","CET6,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"premier","CET6,IELTS,KaoYa,SAT,TOEFL"
"reclaim","CET6,GMAT,GRE,IELTS,KaoYa,SAT"
"denounce","CET6,GMAT,GRE,KaoYa,SAT,TOEFL"
"verge","CET6,GMAT,GRE,KaoYa,TOEFL"
"messenger","CET6"
"disable","CET6,IELTS,KaoYa"
"irrespective","CET6,KaoYa"
"tempo","CET6,GRE,KaoYa,TOEFL"
"gown","CET6,KaoYa"
"gleam","CET6,GRE,IELTS,TOEFL"
"sneak","CET6,KaoYa"
"void","CET6,GRE,KaoYa"
"hatch","CET6,GMAT,GRE,IELTS,KaoYa,TOEFL"
"patriot","CET6,GRE,TOEFL"
"quantify","CET6,KaoYa,TOEFL"
"tempt","CET6,GMAT,IELTS,KaoYa,SAT,TOEFL"
"paperback","CET6,KaoYa"
"hawk","CET6,GRE,IELTS,KaoYa,TOEFL"
"patriotic","CET6,GMAT,IELTS,KaoYa"
"perplex","CET6,GMAT,IELTS,KaoYa"
"despise","CET6,GMAT,GRE,KaoYa,TOEFL"
"levy","CET6,GMAT,GRE,KaoYa,SAT,TOEFL"
"intimidate","CET6,GRE,KaoYa,SAT"
"vulgar","CET6,GRE,IELTS,KaoYa,SAT,TOEFL"
"bust","CET6,GRE"
"contaminate","CET6,GMAT,GRE,IELTS,KaoYa,TOEFL"
"ammunition","CET6"
"probe","CET6,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"assimilation","CET6,IELTS,SAT,TOEFL"
"quantitative","CET6,GMAT,KaoYa,SAT,TOEFL"
"drainage","CET6,GMAT,GRE,IELTS,SAT"
"lame","CET6,KaoYa"
"tub","CET6,KaoYa"
"cluster","CET6,GMAT,GRE,IELTS,KaoYa,TOEFL"
"apparatus","CET6,GMAT,IELTS,KaoYa,SAT,TOEFL"
"lieutenant","CET6"
"tug","CET6,IELTS,KaoYa,TOEFL"
"grieve","CET6,GRE,IELTS,KaoYa"
"fracture","CET6,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"notation","CET6,TOEFL"
"marsh","CET6,IELTS,SAT,TOEFL"
"mute","CET6,GRE,KaoYa"
"pollutant","CET6,GMAT,IELTS,TOEFL"
"bamboo","CET6,IELTS"
"induce","CET6,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"safeguard","CET6,KaoYa,SAT"
"diligent","CET6,GRE,KaoYa,SAT,TOEFL"
"reside","CET6,GMAT,GRE,TOEFL"
"indicative","CET6,GMAT,KaoYa"
"tariff","CET6,GMAT,IELTS,KaoYa,TOEFL"
"graphic","CET6,GRE,IELTS,KaoYa,SAT"
"dodge","CET6,GRE"
"consolidate","CET6,GMAT,GRE,KaoYa,TOEFL"
"inhibit","CET6,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"shove","CET6,GRE,KaoYa"
"mistress","CET6,KaoYa"
"oxide","CET6,IELTS,KaoYa,SAT,TOEFL"
"clan","CET6,GMAT,SAT,TOEFL"
"reassess","CET6"
"evoke","CET6,GRE,IELTS,KaoYa,SAT,TOEFL"
"tilt","CET6,GRE,IELTS,KaoYa"
"irrigation","CET6,GMAT,IELTS"
"locomotive","CET6,GMAT,KaoYa,TOEFL"
"tile","CET6,GMAT,KaoYa,TOEFL"
"radiate","CET6,GMAT,IELTS,KaoYa,SAT,TOEFL"
"perish","CET6,GRE,KaoYa,TOEFL"
"batch","CET6,GMAT,IELTS,KaoYa,TOEFL"
"luminous","CET6,GMAT,TOEFL"
"lash","CET6,KaoYa,TOEFL"
"predestine","CET6,GRE,SAT"
"chant","CET6,GRE,TOEFL"
"capsule","CET6,GMAT,GRE,IELTS,KaoYa"
"indefinite","CET6"
"cocktail","CET6"
"calcium","CET6,GMAT,IELTS,KaoYa"
"bypass","CET6,IELTS,KaoYa"
"silicon","CET6,IELTS,KaoYa,TOEFL"
"recipient","CET6,GMAT,GRE,IELTS,KaoYa,TOEFL"
"commonwealth","CET6,IELTS,KaoYa"
"watt","CET6,KaoYa,SAT"
"assassination","CET6"
"gland","CET6,GMAT,IELTS,SAT,TOEFL"
"premise","CET6,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"resultant","CET6,KaoYa"
"pest","CET6,IELTS,KaoYa,TOEFL"
"batter","CET6,TOEFL"
"inlet","CET6,GMAT,IELTS,KaoYa"
"metallic","CET6,GMAT,TOEFL"
"regenerate","CET6,GMAT,GRE,SAT,TOEFL"
"latent","CET6,GRE,IELTS,KaoYa,SAT,TOEFL"
"dome","CET6,IELTS,KaoYa,SAT"
"alien","CET6,GMAT,KaoYa,SAT,TOEFL"
"fuse","CET6,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"pretext","CET6,GRE,KaoYa,SAT,TOEFL"
"ivory","CET6,KaoYa,TOEFL"
"tumble","CET6,GRE,KaoYa"
"gracious","CET6,GRE,KaoYa"
"appropriation","CET6,GMAT"
"henceforth","CET6,KaoYa,TOEFL"
"unify","CET6,GRE,KaoYa,SAT,TOEFL"
"hound","CET6,KaoYa"
"dole","CET6"
"barren","CET6,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"eternal","CET6,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"foster","CET6,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"prevalent","CET6,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"incidence","CET6,GRE,KaoYa"
"clip","CET6,IELTS,KaoYa,TOEFL"
"compact","CET6,GMAT,GRE,IELTS,KaoYa,TOEFL"
"aviation","CET6,GMAT,IELTS,KaoYa,TOEFL"
"denote","CET6,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"propagate","CET6,GMAT,GRE,IELTS,SAT,TOEFL"
"majesty","CET6,KaoYa"
"flatter","CET6,GRE,KaoYa"
"necessitate","CET6,GMAT,KaoYa,TOEFL"
"statesman","CET6,KaoYa,TOEFL"
"tack","CET6"
"porch","CET6,KaoYa"
"corps","CET6,GMAT,IELTS,TOEFL"
"eclipse","CET6,GMAT,GRE,KaoYa,SAT,TOEFL"
"correlate","CET6,GMAT,GRE,KaoYa"
"shepherd","CET6,KaoYa"
"outcry","CET6,SAT,TOEFL"
"radiant","CET6,GMAT,GRE,KaoYa"
"boycott","CET6,GMAT,KaoYa,SAT,TOEFL"
"subscribe","CET6,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"distill","CET6,GMAT,IELTS,KaoYa,SAT"
"velocity","CET6,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"fellowship","CET6,KaoYa,TOEFL"
"fitting","CET6,IELTS,KaoYa"
"radioactive","CET6,GMAT,KaoYa,SAT,TOEFL"
"stride","CET6,GRE,KaoYa,TOEFL"
"qualitative","CET6,GMAT,IELTS,KaoYa,SAT"
"paralysis","CET6,GMAT,IELTS,SAT"
"subsidiary","CET6,GMAT,GRE,IELTS,TOEFL"
"discern","CET6,GMAT,GRE,KaoYa,SAT,TOEFL"
"census","CET6,GMAT,KaoYa,SAT,TOEFL"
"willful","CET6,GRE,TOEFL"
"pave","CET6,KaoYa,TOEFL"
"lubricate","CET6,KaoYa"
"comet","CET6,GMAT,IELTS,KaoYa,TOEFL"
"tanker","CET6,IELTS,KaoYa"
"pistol","CET6,KaoYa"
"watertight","CET6"
"repel","CET6,GRE,IELTS,KaoYa,SAT,TOEFL"
"dispatch","CET6,GRE,KaoYa,TOEFL"
"paralyze","CET6,GRE,KaoYa,SAT,TOEFL"
"interpersonal","CET6"
"exemplary","CET6,GMAT,GRE,SAT,TOEFL"
"layoff","CET6,KaoYa"
"modesty","CET6"
"glamor","CET6,GRE,IELTS"
"midst","CET6,IELTS,KaoYa"
"radius","CET6,GMAT,IELTS,KaoYa,SAT,TOEFL"
"disintegration","CET6,GMAT"
"impair","CET6,GRE,IELTS,KaoYa,SAT,TOEFL"
"stray","CET6,GMAT,GRE,TOEFL"
"soluble","CET6,IELTS,KaoYa,SAT,TOEFL"
"armor","CET6"
"hinge","CET6,GRE,IELTS,KaoYa"
"hemisphere","CET6,IELTS,KaoYa,TOEFL"
"lunar","CET6,GMAT,IELTS,KaoYa,TOEFL"
"relay","CET6,GMAT,IELTS,KaoYa,TOEFL"
"permeate","CET6,GMAT,GRE,IELTS,KaoYa,TOEFL"
"utopian","CET6,GRE,SAT"
"adjoin","CET6,KaoYa,TOEFL"
"muscular","CET6,KaoYa,TOEFL"
"sparkle","CET6,KaoYa"
"staple","CET6,GMAT,KaoYa,TOEFL"
"royalty","CET6,GMAT,KaoYa"
"fluorescent","CET6,GMAT,GRE"
"stalk","CET6,GRE,KaoYa,TOEFL"
"gauge","CET6,GMAT,IELTS,KaoYa,TOEFL"
"oriental","CET6,KaoYa"
"brew","CET6,GMAT,GRE,IELTS,TOEFL"
"menace","CET6,GRE,IELTS,KaoYa,SAT"
"invalid","CET6,IELTS,KaoYa,SAT,TOEFL"
"appease","CET6,GRE,SAT,TOEFL"
"sieve","CET6,TOEFL"
"instantaneous","CET6,GMAT,GRE,KaoYa,SAT,TOEFL"
"quarterly","CET6,SAT,TOEFL"
"bibliography","CET6,IELTS,KaoYa,SAT"
"coalition","CET6,GMAT,KaoYa,SAT,TOEFL"
"dwarf","CET6,GMAT,KaoYa,SAT,TOEFL"
"grease","CET6,KaoYa"
"pilgrim","CET6,GRE,KaoYa"
"assimilate","CET6,GRE,IELTS,KaoYa,SAT,TOEFL"
"segregate","CET6,GMAT,GRE,IELTS,KaoYa,TOEFL"
"withhold","CET6,GRE,KaoYa,SAT,TOEFL"
"banquet","CET6,KaoYa"
"aisle","CET6,IELTS,KaoYa"
"convene","CET6,GRE,TOEFL"
"hose","CET6,IELTS,KaoYa"
"streak","CET6,GRE"
"brood","CET6,IELTS"
"originate","CET6,GMAT,IELTS,KaoYa,TOEFL"
"millionaire","CET6,KaoYa"
"transit","CET6,GMAT,GRE,IELTS,KaoYa,TOEFL"
"differentiation","CET6,GMAT,SAT"
"patent","CET6,GMAT,GRE,IELTS,KaoYa,TOEFL"
"cocaine","CET6,GMAT,KaoYa"
"groove","CET6,GMAT,GRE,TOEFL"
"abundance","CET6,IELTS,SAT"
"magnitude","CET6,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"execution","CET6,IELTS"
"rotary","CET6,KaoYa,SAT"
"dub","CET6"
"conform","CET6,GMAT,IELTS,KaoYa,TOEFL"
"pumpkin","CET6"
"profess","CET6"
"credible","CET6,GRE,SAT"
"outfit","CET6,GMAT,KaoYa,TOEFL"
"module","CET6,IELTS,KaoYa"
"howl","CET6,GMAT,KaoYa"
"booth","CET6,GMAT,IELTS,KaoYa"
"processing","CET6"
"crystallize","CET6,GMAT,IELTS,TOEFL"
"expel","CET6,GRE,IELTS,KaoYa,TOEFL"
"latitude","CET6,GMAT,IELTS,KaoYa,TOEFL"
"cute","CET6"
"partition","CET6,GRE,SAT"
"nominal","CET6,GRE,IELTS,KaoYa,TOEFL"
"galaxy","CET6,GMAT,GRE,IELTS,KaoYa,TOEFL"
"swamp","CET6,GRE,IELTS,KaoYa,SAT,TOEFL"
"entrepreneur","CET6,GMAT,GRE,IELTS,KaoYa,TOEFL"
"dedicate","CET6,IELTS,KaoYa,TOEFL"
"peninsula","CET6,GMAT,KaoYa,TOEFL"
"impart","CET6,GRE,IELTS,KaoYa,TOEFL"
"glide","CET6,GRE,IELTS,KaoYa"
"adverse","CET6,GMAT,GRE,IELTS,KaoYa,SAT,TOEFL"
"bulletin","CET6,IELTS,KaoYa,TOEFL"
"junction","CET6,GRE,IELTS,KaoYa,SAT,TOEFL"
